Format Version,1.22,Take Name,paul_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,16 Dec 1969 13:09:06 +0100,Total Frames in Take,5432,Total Exported Frames,5432,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4524,45.240000,0.374227,0.666987,0.297785,-0.400618,0.004700,0.511632,-0.392583,0.006278,0.082010,-0.788012,0.660871,0.599664,-0.762764,0.669412,-0.099274,-0.392545,0.229154,0.078010,-0.085831,0.008315,0.080692,-0.286559,0.664735,-0.096053,0.264790,0.060489,0.110024,0.015161,0.487684,-0.018329,0.425993,0.465182,0.094950,0.300892,0.070479,0.170342,0.050267,0.386979,0.052882,0.061957,0.792626,0.117108,0.085541,0.030778,0.111575,-0.130072,0.270883,0.018627,1.356487,1.506767,-0.531243,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,45.250000,0.374774,0.664142,0.297620,-0.400621,0.004689,0.511617,-0.392594,0.006193,0.082008,-0.788023,0.660879,0.599656,-0.762773,0.669416,-0.099269,-0.393043,0.229072,0.078244,-0.085832,0.008293,0.080693,-0.286562,0.664738,-0.096057,0.264689,0.060568,0.110039,0.015670,0.484219,-0.019305,0.425702,0.461651,0.094466,0.300929,0.071083,0.170064,0.049494,0.386466,0.052466,0.061749,0.788707,0.117155,0.085446,0.030763,0.111500,-0.130115,0.267921,0.019714,1.356468,1.506770,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,45.260000,0.375286,0.661332,0.297410,-0.400656,0.004696,0.511626,-0.392605,0.006155,0.081998,-0.788016,0.660869,0.599658,-0.762768,0.669411,-0.099270,-0.393899,0.229003,0.078639,-0.085841,0.008295,0.080677,-0.286560,0.664739,-0.096055,0.264578,0.060610,0.110112,0.016346,0.480805,-0.020313,0.425328,0.458142,0.094020,0.300781,0.071129,0.170266,0.048724,0.386019,0.052242,0.061459,0.784939,0.117117,0.085337,0.030700,0.111471,-0.129907,0.265057,0.020842,1.356477,1.506765,-0.531254,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,45.270000,0.375813,0.658606,0.297124,-0.400667,0.004692,0.511613,-0.392629,0.006065,0.081997,-0.788015,0.660870,0.599667,-0.762763,0.669406,-0.099269,-0.394125,0.228904,0.078662,-0.085869,0.008360,0.080688,-0.286559,0.664733,-0.096057,0.264453,0.060676,0.110213,0.017160,0.477534,-0.021484,0.424941,0.454737,0.093556,0.300647,0.071206,0.170377,0.048435,0.385731,0.052018,0.061236,0.781395,0.117092,0.085276,0.030660,0.111472,-0.129597,0.262338,0.022125,1.357125,1.507026,-0.531409,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,45.280000,0.376300,0.656032,0.296671,-0.400666,0.004632,0.511625,-0.392635,0.006045,0.082001,-0.788016,0.660872,0.599656,-0.762766,0.669409,-0.099269,-0.394170,0.228891,0.078695,-0.085879,0.008400,0.080690,-0.286561,0.664736,-0.096053,0.264344,0.060733,0.110325,0.018136,0.474384,-0.022778,0.424623,0.451424,0.093123,0.300484,0.071234,0.170534,0.048071,0.385873,0.052209,0.060800,0.777799,0.117055,0.085198,0.030588,0.111502,-0.129690,0.260112,0.023040,1.357044,1.507041,-0.531413,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,45.290000,0.376706,0.653370,0.296179,-0.400652,0.004586,0.511643,-0.392656,0.006037,0.082016,-0.788013,0.660876,0.599662,-0.762767,0.669408,-0.099266,-0.394193,0.228898,0.078730,-0.085879,0.008412,0.080699,-0.286561,0.664732,-0.096054,0.264235,0.060821,0.110439,0.019194,0.471348,-0.024233,0.424311,0.448195,0.092722,0.300368,0.071301,0.170675,0.047329,0.385416,0.052320,0.060367,0.774331,0.117081,0.085122,0.030534,0.111535,-0.129713,0.258356,0.023852,1.357126,1.507045,-0.531425,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,45.300000,0.377120,0.650821,0.295637,-0.400680,0.004590,0.511639,-0.392642,0.006073,0.082019,-0.788018,0.660874,0.599661,-0.762774,0.669413,-0.099271,-0.394192,0.228923,0.078773,-0.085877,0.008434,0.080705,-0.286562,0.664736,-0.096049,0.264151,0.060872,0.110576,0.020345,0.468565,-0.025784,0.424034,0.445132,0.092304,0.300255,0.071322,0.170817,0.046578,0.384929,0.052434,0.060037,0.771125,0.117100,0.085067,0.030481,0.111574,-0.129505,0.256778,0.024694,1.357072,1.507033,-0.531408,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,45.310000,0.377554,0.648383,0.295185,-0.400610,0.004503,0.511667,-0.392642,0.006102,0.082024,-0.788015,0.660875,0.599663,-0.762772,0.669413,-0.099271,-0.394180,0.228949,0.078819,-0.085870,0.008423,0.080716,-0.286564,0.664732,-0.096049,0.264072,0.060925,0.110689,0.021693,0.465923,-0.027488,0.423767,0.442258,0.091924,0.300134,0.071264,0.170999,0.045779,0.384358,0.052548,0.059655,0.767895,0.117185,0.085015,0.030400,0.111639,-0.129122,0.255595,0.025645,1.357071,1.507044,-0.531413,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,45.320000,0.377949,0.646044,0.294700,-0.400656,0.004495,0.511647,-0.392621,0.006126,0.082033,-0.788013,0.660870,0.599656,-0.762762,0.669407,-0.099268,-0.394169,0.228974,0.078858,-0.085865,0.008461,0.080725,-0.286562,0.664728,-0.096044,0.264002,0.060969,0.110788,0.023270,0.463434,-0.029344,0.423503,0.439515,0.091554,0.300066,0.071297,0.171089,0.045188,0.383938,0.052582,0.059537,0.765010,0.117085,0.084967,0.030346,0.111682,-0.128671,0.254819,0.026515,1.356455,1.506773,-0.531253,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,45.330000,0.378273,0.643846,0.294412,-0.400663,0.004424,0.511667,-0.392638,0.006133,0.082046,-0.788009,0.660869,0.599664,-0.762772,0.669411,-0.099270,-0.394159,0.228985,0.078894,-0.085869,0.008485,0.080728,-0.286570,0.664725,-0.096046,0.263934,0.061011,0.110873,0.025020,0.461117,-0.031227,0.423183,0.436972,0.091169,0.299985,0.071308,0.171195,0.044721,0.383608,0.052533,0.059488,0.762325,0.116970,0.084905,0.030281,0.111718,-0.128274,0.254420,0.027114,1.357098,1.507032,-0.531416,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,45.340000,0.378618,0.641747,0.294172,-0.400692,0.004372,0.511663,-0.392633,0.006152,0.082037,-0.788010,0.660868,0.599659,-0.762773,0.669411,-0.099272,-0.394122,0.228997,0.078918,-0.085871,0.008501,0.080740,-0.286573,0.664732,-0.096043,0.263866,0.061048,0.110954,0.026808,0.458983,-0.033062,0.422900,0.434681,0.090722,0.299906,0.071339,0.171303,0.044284,0.383296,0.052398,0.059534,0.759824,0.116769,0.084853,0.030217,0.111738,-0.127924,0.254256,0.027445,1.356505,1.506779,-0.531249,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,45.350000,0.379052,0.639650,0.294006,-0.400685,0.004335,0.511686,-0.392636,0.006171,0.082044,-0.788014,0.660869,0.599662,-0.762766,0.669411,-0.099274,-0.394057,0.229032,0.078894,-0.085873,0.008498,0.080752,-0.286569,0.664733,-0.096047,0.263793,0.061075,0.111029,0.028597,0.457163,-0.034825,0.422660,0.432577,0.090269,0.299810,0.071358,0.171402,0.043874,0.383002,0.052148,0.059734,0.757493,0.116510,0.084774,0.030154,0.111747,-0.127850,0.254687,0.027748,1.356430,1.506785,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,45.360000,0.379447,0.637616,0.293849,-0.400631,0.004316,0.511698,-0.392632,0.006192,0.082052,-0.788009,0.660870,0.599659,-0.762772,0.669418,-0.099272,-0.393981,0.229063,0.078862,-0.085860,0.008486,0.080760,-0.286564,0.664734,-0.096045,0.263723,0.061112,0.111065,0.030217,0.455404,-0.036430,0.422593,0.430748,0.089449,0.299752,0.071505,0.171408,0.043497,0.382700,0.051738,0.060024,0.755375,0.116228,0.084695,0.030101,0.111730,-0.127371,0.254531,0.028259,1.356482,1.506772,-0.531251,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,45.370000,0.379814,0.635875,0.293591,-0.400667,0.004391,0.511658,-0.392616,0.006236,0.082038,-0.788013,0.660876,0.599658,-0.762773,0.669414,-0.099272,-0.393865,0.229126,0.078826,-0.085853,0.008461,0.080755,-0.286569,0.664729,-0.096043,0.263673,0.061130,0.111094,0.031828,0.453863,-0.037883,0.421967,0.428463,0.090135,0.299637,0.071543,0.171459,0.043258,0.382439,0.051275,0.060339,0.753390,0.115967,0.084639,0.030078,0.111699,-0.126755,0.254313,0.028851,1.357048,1.507024,-0.531403,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,45.380000,0.380253,0.634292,0.293333,-0.400664,0.004431,0.511671,-0.392600,0.006261,0.082036,-0.788018,0.660871,0.599659,-0.762773,0.669415,-0.099270,-0.393731,0.229161,0.078793,-0.085836,0.008424,0.080748,-0.286569,0.664728,-0.096046,0.263632,0.061116,0.111123,0.033380,0.452408,-0.039214,0.421884,0.426666,0.089755,0.299555,0.071616,0.171503,0.043096,0.382255,0.050663,0.060666,0.751516,0.115742,0.084584,0.030034,0.111683,-0.126121,0.254223,0.029355,1.356461,1.506765,-0.531253,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,45.390000,0.380655,0.632523,0.293085,-0.400645,0.004488,0.511651,-0.392586,0.006293,0.082028,-0.788013,0.660867,0.599659,-0.762771,0.669412,-0.099269,-0.393578,0.229203,0.078674,-0.085835,0.008352,0.080746,-0.286572,0.664732,-0.096051,0.263602,0.061114,0.111129,0.034863,0.451094,-0.040426,0.421774,0.424814,0.089451,0.299482,0.071675,0.171507,0.042899,0.381939,0.049989,0.061021,0.749854,0.115565,0.084478,0.029721,0.111524,-0.125467,0.254283,0.029800,1.356411,1.506774,-0.531246,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,45.400000,0.380995,0.630931,0.292853,-0.400650,0.004544,0.511642,-0.392570,0.006308,0.082016,-0.788013,0.660869,0.599662,-0.762772,0.669418,-0.099273,-0.393330,0.229217,0.078495,-0.085809,0.008315,0.080729,-0.286564,0.664727,-0.096050,0.263614,0.061093,0.111116,0.036267,0.449918,-0.041425,0.421737,0.422997,0.089106,0.299445,0.071637,0.171648,0.042892,0.381745,0.049345,0.061384,0.748262,0.115426,0.084472,0.029711,0.111553,-0.124715,0.254154,0.030305,1.357194,1.507032,-0.531428,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,45.410000,0.381413,0.629521,0.292513,-0.400638,0.004596,0.511648,-0.392564,0.006292,0.082021,-0.788022,0.660870,0.599662,-0.762770,0.669414,-0.099271,-0.393029,0.229221,0.078357,-0.085813,0.008311,0.080726,-0.286560,0.664731,-0.096051,0.263627,0.061060,0.111099,0.037479,0.448749,-0.042306,0.421699,0.421224,0.088823,0.299440,0.071670,0.171636,0.042767,0.381424,0.048713,0.061708,0.746707,0.115387,0.084485,0.029728,0.111589,-0.123965,0.253892,0.030931,1.356503,1.506770,-0.531267,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,45.420000,0.381905,0.628028,0.292192,-0.400658,0.004649,0.511642,-0.392558,0.006301,0.082029,-0.788016,0.660868,0.599665,-0.762771,0.669415,-0.099273,-0.392758,0.229221,0.078254,-0.085799,0.008320,0.080726,-0.286566,0.664738,-0.096052,0.263647,0.061049,0.111063,0.038560,0.447660,-0.043007,0.421807,0.419592,0.088519,0.299462,0.071721,0.171604,0.042936,0.381381,0.048120,0.062145,0.745454,0.115324,0.084501,0.029765,0.111609,-0.123269,0.253611,0.031723,1.356477,1.506771,-0.531251,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,45.430000,0.382310,0.626699,0.291953,-0.400647,0.004665,0.511645,-0.392558,0.006330,0.082038,-0.788022,0.660873,0.599665,-0.762768,0.669411,-0.099268,-0.392552,0.229257,0.078199,-0.085803,0.008317,0.080732,-0.286563,0.664736,-0.096054,0.263668,0.061030,0.111037,0.039465,0.446653,-0.043563,0.421951,0.418036,0.088227,0.299493,0.071739,0.171571,0.043045,0.381325,0.047612,0.062476,0.744136,0.115347,0.084525,0.029804,0.111650,-0.122610,0.253371,0.032718,1.356443,1.506765,-0.531249,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,45.440000,0.382807,0.625427,0.291570,-0.400619,0.004649,0.511654,-0.392546,0.006377,0.082046,-0.788018,0.660878,0.599656,-0.762778,0.669416,-0.099274,-0.392362,0.229313,0.078198,-0.085789,0.008340,0.080736,-0.286563,0.664737,-0.096052,0.263696,0.060998,0.111001,0.040215,0.445655,-0.043897,0.422189,0.416694,0.087942,0.299525,0.071753,0.171511,0.043073,0.381173,0.047165,0.062967,0.743148,0.115268,0.084575,0.029886,0.111662,-0.122122,0.253238,0.033745,1.357124,1.507040,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,45.450000,0.383293,0.624240,0.291338,-0.400603,0.004658,0.511673,-0.392533,0.006477,0.082048,-0.788019,0.660878,0.599666,-0.762769,0.669413,-0.099268,-0.392085,0.229386,0.078271,-0.085780,0.008342,0.080744,-0.286563,0.664734,-0.096053,0.263731,0.060979,0.110959,0.040802,0.444682,-0.044060,0.422463,0.415431,0.087660,0.299588,0.071773,0.171460,0.043218,0.381112,0.046788,0.063377,0.742081,0.115292,0.084599,0.029896,0.111701,-0.121850,0.253023,0.034748,1.357086,1.507041,-0.531417,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,45.460000,0.383793,0.622981,0.291027,-0.400559,0.004651,0.511690,-0.392505,0.006563,0.082071,-0.788014,0.660876,0.599669,-0.762766,0.669410,-0.099274,-0.391922,0.229501,0.078353,-0.085758,0.008318,0.080774,-0.286564,0.664737,-0.096056,0.263757,0.060936,0.110922,0.041222,0.443897,-0.044102,0.422758,0.414301,0.087394,0.299625,0.071739,0.171399,0.043445,0.381147,0.046436,0.063962,0.741359,0.115108,0.084636,0.029910,0.111717,-0.121828,0.252898,0.035360,1.356495,1.506773,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,45.470000,0.384437,0.621969,0.290717,-0.400498,0.004660,0.511729,-0.392494,0.006630,0.082078,-0.788022,0.660880,0.599660,-0.762772,0.669415,-0.099270,-0.391856,0.229574,0.078389,-0.085747,0.008306,0.080783,-0.286564,0.664740,-0.096054,0.263789,0.060913,0.110883,0.041370,0.443254,-0.044025,0.423055,0.413167,0.087116,0.299685,0.071771,0.171338,0.043634,0.381163,0.046091,0.064605,0.740716,0.115075,0.084661,0.029921,0.111739,-0.121932,0.252667,0.035701,1.357057,1.507033,-0.531408,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,45.480000,0.384994,0.620920,0.290526,-0.400572,0.004745,0.511685,-0.392496,0.006661,0.082076,-0.788014,0.660873,0.599665,-0.762775,0.669416,-0.099273,-0.391838,0.229597,0.078391,-0.085733,0.008292,0.080783,-0.286562,0.664737,-0.096050,0.263815,0.060886,0.110843,0.041250,0.442714,-0.043850,0.423358,0.412088,0.086883,0.299735,0.071766,0.171288,0.043795,0.381109,0.045731,0.065279,0.740226,0.115053,0.084690,0.029939,0.111756,-0.122265,0.252372,0.035794,1.357100,1.507041,-0.531409,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,45.490000,0.385559,0.619725,0.290288,-0.400547,0.004729,0.511698,-0.392494,0.006628,0.082078,-0.788015,0.660875,0.599663,-0.762765,0.669410,-0.099273,-0.391875,0.229569,0.078388,-0.085736,0.008313,0.080765,-0.286567,0.664735,-0.096050,0.263834,0.060850,0.110813,0.040984,0.442278,-0.043650,0.423614,0.410974,0.086632,0.299759,0.071737,0.171252,0.043925,0.380983,0.045413,0.066050,0.739835,0.115060,0.084721,0.029960,0.111764,-0.122680,0.251924,0.035768,1.356427,1.506772,-0.531249,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,45.500000,0.386256,0.618718,0.290011,-0.400571,0.004782,0.511682,-0.392509,0.006584,0.082069,-0.788014,0.660869,0.599660,-0.762771,0.669410,-0.099270,-0.391955,0.229504,0.078393,-0.085754,0.008307,0.080744,-0.286560,0.664734,-0.096049,0.263858,0.060836,0.110775,0.040671,0.441969,-0.043437,0.423834,0.409907,0.086400,0.299803,0.071783,0.171187,0.044126,0.380971,0.045010,0.066746,0.739593,0.115102,0.084740,0.029963,0.111765,-0.122939,0.251319,0.035781,1.357038,1.507036,-0.531404,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,45.510000,0.386846,0.617736,0.289831,-0.400537,0.004785,0.511691,-0.392507,0.006550,0.082059,-0.788017,0.660873,0.599660,-0.762767,0.669411,-0.099272,-0.392008,0.229469,0.078365,-0.085755,0.008278,0.080736,-0.286568,0.664732,-0.096047,0.263871,0.060790,0.110743,0.040266,0.441766,-0.043160,0.424008,0.408822,0.086147,0.299825,0.071808,0.171149,0.044452,0.381092,0.044545,0.067538,0.739417,0.115131,0.084751,0.029973,0.111750,-0.123176,0.250758,0.035759,1.356416,1.506778,-0.531243,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,45.520000,0.387484,0.616721,0.289489,-0.400527,0.004870,0.511670,-0.392509,0.006563,0.082050,-0.788016,0.660874,0.599658,-0.762767,0.669410,-0.099267,-0.392076,0.229461,0.078374,-0.085751,0.008229,0.080731,-0.286565,0.664729,-0.096047,0.263889,0.060770,0.110692,0.039783,0.441687,-0.042834,0.424188,0.407720,0.085882,0.299848,0.071819,0.171074,0.044561,0.380975,0.044157,0.068316,0.739413,0.115130,0.084747,0.029969,0.111741,-0.123425,0.250203,0.035693,1.356488,1.506774,-0.531251,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,45.530000,0.388064,0.615776,0.289255,-0.400496,0.004931,0.511677,-0.392496,0.006571,0.082049,-0.788021,0.660871,0.599657,-0.762769,0.669407,-0.099269,-0.392226,0.229488,0.078449,-0.085747,0.008195,0.080722,-0.286569,0.664733,-0.096045,0.263895,0.060740,0.110638,0.039246,0.441783,-0.042498,0.424325,0.406661,0.085620,0.299861,0.071815,0.171032,0.044696,0.380820,0.043697,0.069096,0.739518,0.115142,0.084751,0.029975,0.111732,-0.123622,0.249760,0.035785,1.356380,1.506772,-0.531250,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,45.540000,0.388716,0.614959,0.288966,-0.400524,0.005026,0.511659,-0.392489,0.006608,0.082034,-0.788017,0.660874,0.599660,-0.762768,0.669411,-0.099270,-0.392427,0.229521,0.078576,-0.085747,0.008172,0.080709,-0.286568,0.664734,-0.096043,0.263889,0.060701,0.110579,0.038789,0.441993,-0.042144,0.424412,0.405572,0.085354,0.299877,0.071845,0.170958,0.044886,0.380709,0.043196,0.069952,0.739843,0.115079,0.084748,0.029984,0.111734,-0.123817,0.249502,0.036039,1.357132,1.507035,-0.531416,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,45.550000,0.389344,0.614015,0.288652,-0.400554,0.005092,0.511670,-0.392490,0.006651,0.082043,-0.788014,0.660873,0.599659,-0.762771,0.669411,-0.099268,-0.392592,0.229563,0.078719,-0.085754,0.008171,0.080723,-0.286568,0.664728,-0.096045,0.263882,0.060683,0.110541,0.038421,0.442256,-0.041831,0.424576,0.404637,0.085052,0.299879,0.071880,0.170927,0.045280,0.380708,0.042668,0.070947,0.740280,0.114844,0.084740,0.029969,0.111724,-0.124048,0.249517,0.036232,1.356415,1.506775,-0.531249,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,45.560000,0.389865,0.613206,0.288377,-0.400598,0.005160,0.511675,-0.392498,0.006700,0.082063,-0.788012,0.660867,0.599664,-0.762768,0.669411,-0.099271,-0.392738,0.229615,0.078878,-0.085749,0.008214,0.080713,-0.286569,0.664729,-0.096044,0.263896,0.060650,0.110498,0.038019,0.442671,-0.041575,0.424652,0.403644,0.084781,0.299882,0.071888,0.170864,0.045596,0.380675,0.042188,0.072262,0.740545,0.114715,0.084738,0.029977,0.111721,-0.124255,0.249615,0.036446,1.356472,1.506772,-0.531249,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,45.570000,0.390414,0.612496,0.288036,-0.400581,0.005196,0.511701,-0.392499,0.006777,0.082071,-0.788020,0.660879,0.599655,-0.762767,0.669415,-0.099268,-0.392815,0.229688,0.078983,-0.085738,0.008252,0.080719,-0.286568,0.664733,-0.096052,0.263904,0.060607,0.110455,0.037573,0.443202,-0.041382,0.424742,0.402884,0.084496,0.299919,0.071890,0.170820,0.045719,0.380576,0.041746,0.073305,0.741099,0.114551,0.084755,0.029979,0.111739,-0.124388,0.249802,0.036604,1.356447,1.506772,-0.531246,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,45.580000,0.390956,0.611795,0.287745,-0.400460,0.005207,0.511746,-0.392493,0.006845,0.082082,-0.788017,0.660875,0.599660,-0.762770,0.669407,-0.099273,-0.392856,0.229754,0.079018,-0.085738,0.008281,0.080736,-0.286567,0.664730,-0.096045,0.263901,0.060584,0.110407,0.036993,0.443961,-0.041287,0.424812,0.402110,0.084156,0.299939,0.071896,0.170755,0.045681,0.380456,0.041314,0.074384,0.741695,0.114382,0.084757,0.029955,0.111779,-0.124525,0.250005,0.036670,1.357120,1.507030,-0.531419,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,45.590000,0.391426,0.611059,0.287474,-0.400547,0.005345,0.511702,-0.392502,0.006908,0.082084,-0.788018,0.660873,0.599664,-0.762767,0.669409,-0.099270,-0.392904,0.229799,0.078980,-0.085747,0.008318,0.080741,-0.286571,0.664728,-0.096045,0.263887,0.060553,0.110375,0.036349,0.444824,-0.041315,0.424839,0.401485,0.083806,0.299954,0.071894,0.170709,0.045509,0.380348,0.041024,0.075443,0.742266,0.114181,0.084759,0.029940,0.111817,-0.124642,0.250168,0.036688,1.356455,1.506776,-0.531254,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,45.600000,0.391893,0.610335,0.287352,-0.400463,0.005412,0.511751,-0.392507,0.006934,0.082088,-0.788016,0.660875,0.599659,-0.762772,0.669412,-0.099271,-0.392981,0.229826,0.078886,-0.085745,0.008380,0.080729,-0.286573,0.664733,-0.096050,0.263878,0.060539,0.110358,0.035481,0.445858,-0.041412,0.424864,0.400948,0.083485,0.299993,0.071919,0.170650,0.045300,0.380227,0.040892,0.076591,0.743058,0.113992,0.084763,0.029920,0.111862,-0.124781,0.250353,0.036555,1.357084,1.507049,-0.531418,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,45.610000,0.392428,0.609822,0.287186,-0.400547,0.005594,0.511709,-0.392526,0.006963,0.082088,-0.788022,0.660874,0.599659,-0.762767,0.669408,-0.099266,-0.393096,0.229837,0.078719,-0.085767,0.008444,0.080723,-0.286567,0.664729,-0.096050,0.263856,0.060496,0.110357,0.034395,0.447068,-0.041520,0.424818,0.400460,0.083154,0.300012,0.071916,0.170578,0.045108,0.380049,0.040836,0.077627,0.743754,0.113911,0.084754,0.029892,0.111916,-0.124990,0.250540,0.036379,1.356440,1.506766,-0.531261,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,45.620000,0.392817,0.609357,0.287068,-0.400588,0.005795,0.511666,-0.392559,0.006963,0.082085,-0.788017,0.660871,0.599659,-0.762768,0.669413,-0.099273,-0.393289,0.229839,0.078488,-0.085796,0.008587,0.080702,-0.286566,0.664729,-0.096049,0.263812,0.060532,0.110293,0.033221,0.448437,-0.041604,0.424732,0.400155,0.082811,0.300014,0.071927,0.170497,0.044973,0.379943,0.040813,0.078668,0.744622,0.113775,0.084692,0.029846,0.111963,-0.125246,0.250804,0.036168,1.357153,1.507038,-0.531427,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,45.630000,0.393204,0.608978,0.286958,-0.400442,0.005987,0.511739,-0.392603,0.006999,0.082078,-0.788010,0.660870,0.599660,-0.762764,0.669413,-0.099273,-0.393556,0.229867,0.078207,-0.085831,0.008784,0.080650,-0.286568,0.664729,-0.096050,0.263754,0.060494,0.110278,0.032034,0.449803,-0.041614,0.424668,0.400077,0.082464,0.300015,0.071959,0.170401,0.044831,0.379866,0.040821,0.079710,0.745509,0.113695,0.084632,0.029795,0.112021,-0.125610,0.251236,0.035954,1.356468,1.506774,-0.531253,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,45.640000,0.393695,0.608896,0.286675,-0.400372,0.006297,0.511727,-0.392633,0.007031,0.082076,-0.788017,0.660870,0.599663,-0.762769,0.669411,-0.099272,-0.393862,0.229893,0.077950,-0.085865,0.009145,0.080584,-0.286560,0.664732,-0.096056,0.263700,0.060511,0.110259,0.030852,0.451199,-0.041575,0.424559,0.400062,0.082156,0.300008,0.071975,0.170314,0.044631,0.379766,0.040849,0.080753,0.746628,0.113500,0.084560,0.029733,0.112099,-0.125923,0.251726,0.035805,1.356444,1.506772,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,45.650000,0.393968,0.608771,0.286508,-0.400410,0.006707,0.511710,-0.392649,0.007080,0.082087,-0.788016,0.660878,0.599664,-0.762765,0.669412,-0.099272,-0.394222,0.229985,0.077765,-0.085883,0.009657,0.080512,-0.286565,0.664733,-0.096052,0.263651,0.060542,0.110237,0.029684,0.452726,-0.041512,0.424412,0.400205,0.081858,0.299990,0.071980,0.170262,0.044420,0.379640,0.040888,0.081634,0.747701,0.113391,0.084472,0.029671,0.112168,-0.126337,0.252372,0.035708,1.356464,1.506783,-0.531256,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,45.660000,0.394214,0.608851,0.286333,-0.400129,0.007003,0.511786,-0.392691,0.007269,0.082120,-0.788023,0.660875,0.599656,-0.762770,0.669412,-0.099272,-0.394619,0.230184,0.077655,-0.085948,0.010329,0.080468,-0.286563,0.664735,-0.096051,0.263587,0.060590,0.110243,0.028408,0.454326,-0.041391,0.424221,0.400468,0.081595,0.299963,0.072024,0.170178,0.044186,0.379500,0.040936,0.082459,0.748862,0.113347,0.084371,0.029597,0.112268,-0.126849,0.253158,0.035637,1.356492,1.506774,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,45.670000,0.394438,0.609042,0.286177,-0.400115,0.007552,0.511795,-0.392750,0.007525,0.082206,-0.788012,0.660871,0.599662,-0.762766,0.669411,-0.099265,-0.395052,0.230421,0.077617,-0.086003,0.011129,0.080411,-0.286563,0.664738,-0.096057,0.263494,0.060656,0.110268,0.027126,0.456025,-0.041289,0.424015,0.400978,0.081354,0.299920,0.072074,0.170121,0.043997,0.379414,0.040958,0.083294,0.750198,0.113246,0.084251,0.029513,0.112356,-0.127383,0.254104,0.035605,1.356510,1.506767,-0.531268,,,,,,,,,,,,,,,,,,,,,,,,,,,
